dd hh:mm:ss.mss,session_id,sql_text,login_name,wait_info,CPU,tempdb_allocations,tempdb_current,blocking_session_id,reads,writes,physical_reads,used_memory,status,tran_start_time,open_tran_count,percent_complete,host_name,database_name,program_name,start_time,login_time,request_id,collection_time,tasks,context_switches
00 00:03:03.000,308,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=183800 lastwaittype=THREADPOOL,0,0,0,,0,0,0,136,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:08.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:10.000,0,0
00 00:03:02.000,309,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=182900 lastwaittype=THREADPOOL,0,0,0,,0,0,0,105,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:09.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:10.000,0,0
00 00:03:02.000,310,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=182000 lastwaittype=THREADPOOL,0,0,0,,0,0,0,103,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:10.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:10.000,0,0
00 00:03:01.000,311,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=181100 lastwaittype=THREADPOOL,0,0,0,,0,0,0,64,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:11.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:10.000,0,0
00 00:03:00.000,312,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=180200 lastwaittype=THREADPOOL,0,0,0,,0,0,0,113,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:12.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:10.000,0,0
00 00:02:59.000,313,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=179300 lastwaittype=THREADPOOL,0,0,0,,0,0,0,150,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:13.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:10.000,0,0
00 00:02:58.000,314,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=178400 lastwaittype=THREADPOOL,0,0,0,,0,0,0,112,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:14.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:10.000,0,0
00 00:02:57.000,315,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=177500 lastwaittype=THREADPOOL,0,0,0,,0,0,0,155,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:15.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:10.000,0,0
00 00:02:56.000,316,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=176600 lastwaittype=THREADPOOL,0,0,0,,0,0,0,127,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:16.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:10.000,0,0
00 00:02:55.000,317,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=175700 lastwaittype=THREADPOOL,0,0,0,,0,0,0,65,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:17.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:10.000,0,0
00 00:02:54.000,318,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=174800 lastwaittype=THREADPOOL,0,0,0,,0,0,0,124,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:18.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:10.000,0,0
00 00:02:53.000,319,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=173900 lastwaittype=THREADPOOL,0,0,0,,0,0,0,158,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:19.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:10.000,0,0
00 00:02:53.000,320,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=173000 lastwaittype=THREADPOOL,0,0,0,,0,0,0,116,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:20.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:10.000,0,0
00 00:02:52.000,321,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=172100 lastwaittype=THREADPOOL,0,0,0,,0,0,0,195,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:21.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:10.000,0,0
00 00:02:51.000,322,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=171200 lastwaittype=THREADPOOL,0,0,0,,0,0,0,105,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:22.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:10.000,0,0
00 00:03:16.000,300,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=196000 lastwaittype=THREADPOOL,0,0,0,,0,0,0,121,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:00.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:15.000,0,0
00 00:03:15.000,301,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=195100 lastwaittype=THREADPOOL,0,0,0,,0,0,0,195,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:01.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:15.000,0,0
00 00:03:14.000,302,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=194200 lastwaittype=THREADPOOL,0,0,0,,0,0,0,75,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:02.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:15.000,0,0
00 00:03:13.000,303,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=193300 lastwaittype=THREADPOOL,0,0,0,,0,0,0,180,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:03.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:15.000,0,0
00 00:03:12.000,304,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=192400 lastwaittype=THREADPOOL,0,0,0,,0,0,0,88,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:04.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:15.000,0,0
00 00:03:11.000,305,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=191500 lastwaittype=THREADPOOL,0,0,0,,0,0,0,129,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:05.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:15.000,0,0
00 00:03:10.000,306,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=190600 lastwaittype=THREADPOOL,0,0,0,,0,0,0,132,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:06.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:15.000,0,0
00 00:03:09.000,307,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=189700 lastwaittype=THREADPOOL,0,0,0,,0,0,0,84,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:07.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:15.000,0,0
00 00:03:08.000,308,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=188800 lastwaittype=THREADPOOL,0,0,0,,0,0,0,138,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:08.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:15.000,0,0
00 00:03:07.000,309,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=187900 lastwaittype=THREADPOOL,0,0,0,,0,0,0,165,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:09.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:15.000,0,0
00 00:03:07.000,310,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=187000 lastwaittype=THREADPOOL,0,0,0,,0,0,0,150,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:10.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:15.000,0,0
00 00:03:06.000,311,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=186100 lastwaittype=THREADPOOL,0,0,0,,0,0,0,117,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:11.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:15.000,0,0
00 00:03:05.000,312,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=185200 lastwaittype=THREADPOOL,0,0,0,,0,0,0,158,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:12.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:15.000,0,0
00 00:03:04.000,313,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=184300 lastwaittype=THREADPOOL,0,0,0,,0,0,0,96,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:13.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:15.000,0,0
00 00:03:03.000,314,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=183400 lastwaittype=THREADPOOL,0,0,0,,0,0,0,148,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:14.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:15.000,0,0
00 00:03:02.000,315,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=182500 lastwaittype=THREADPOOL,0,0,0,,0,0,0,66,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:15.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:15.000,0,0
00 00:03:01.000,316,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=181600 lastwaittype=THREADPOOL,0,0,0,,0,0,0,182,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:16.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:15.000,0,0
00 00:03:00.000,317,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=180700 lastwaittype=THREADPOOL,0,0,0,,0,0,0,154,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:17.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:15.000,0,0
00 00:02:59.000,318,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=179800 lastwaittype=THREADPOOL,0,0,0,,0,0,0,109,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:18.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:15.000,0,0
00 00:02:58.000,319,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=178900 lastwaittype=THREADPOOL,0,0,0,,0,0,0,117,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:19.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:15.000,0,0
00 00:02:58.000,320,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=178000 lastwaittype=THREADPOOL,0,0,0,,0,0,0,71,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:20.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:15.000,0,0
00 00:02:57.000,321,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=177100 lastwaittype=THREADPOOL,0,0,0,,0,0,0,89,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:21.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:15.000,0,0
00 00:02:56.000,322,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=176200 lastwaittype=THREADPOOL,0,0,0,,0,0,0,137,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:22.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:15.000,0,0
00 00:03:21.000,300,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=201000 lastwaittype=THREADPOOL,0,0,0,,0,0,0,86,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:00.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:20.000,0,0
00 00:03:20.000,301,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=200100 lastwaittype=THREADPOOL,0,0,0,,0,0,0,154,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:01.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:20.000,0,0
00 00:03:19.000,302,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=199200 lastwaittype=THREADPOOL,0,0,0,,0,0,0,192,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:02.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:20.000,0,0
00 00:03:18.000,303,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=198300 lastwaittype=THREADPOOL,0,0,0,,0,0,0,151,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:03.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:20.000,0,0
00 00:03:17.000,304,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=197400 lastwaittype=THREADPOOL,0,0,0,,0,0,0,152,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:04.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:20.000,0,0
00 00:03:16.000,305,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=196500 lastwaittype=THREADPOOL,0,0,0,,0,0,0,112,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:05.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:20.000,0,0
00 00:03:15.000,306,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=195600 lastwaittype=THREADPOOL,0,0,0,,0,0,0,74,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:06.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:20.000,0,0
00 00:03:14.000,307,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=194700 lastwaittype=THREADPOOL,0,0,0,,0,0,0,179,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:07.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:20.000,0,0
00 00:03:13.000,308,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=193800 lastwaittype=THREADPOOL,0,0,0,,0,0,0,178,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:08.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:20.000,0,0
00 00:03:12.000,309,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=192900 lastwaittype=THREADPOOL,0,0,0,,0,0,0,85,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:09.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:20.000,0,0
00 00:03:12.000,310,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=192000 lastwaittype=THREADPOOL,0,0,0,,0,0,0,126,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:10.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:20.000,0,0
00 00:03:11.000,311,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=191100 lastwaittype=THREADPOOL,0,0,0,,0,0,0,153,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:11.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:20.000,0,0
00 00:03:10.000,312,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=190200 lastwaittype=THREADPOOL,0,0,0,,0,0,0,176,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:12.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:20.000,0,0
00 00:03:09.000,313,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=189300 lastwaittype=THREADPOOL,0,0,0,,0,0,0,142,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:13.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:20.000,0,0
00 00:03:08.000,314,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=188400 lastwaittype=THREADPOOL,0,0,0,,0,0,0,145,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:14.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:20.000,0,0
00 00:03:07.000,315,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=187500 lastwaittype=THREADPOOL,0,0,0,,0,0,0,193,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:15.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:20.000,0,0
00 00:03:06.000,316,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=186600 lastwaittype=THREADPOOL,0,0,0,,0,0,0,113,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:16.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:20.000,0,0
00 00:03:05.000,317,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=185700 lastwaittype=THREADPOOL,0,0,0,,0,0,0,100,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:17.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:20.000,0,0
00 00:03:04.000,318,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=184800 lastwaittype=THREADPOOL,0,0,0,,0,0,0,193,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:18.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:20.000,0,0
00 00:03:03.000,319,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=183900 lastwaittype=THREADPOOL,0,0,0,,0,0,0,191,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:19.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:20.000,0,0
00 00:03:03.000,320,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=183000 lastwaittype=THREADPOOL,0,0,0,,0,0,0,103,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:20.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:20.000,0,0
00 00:03:02.000,321,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=182100 lastwaittype=THREADPOOL,0,0,0,,0,0,0,159,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:21.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:20.000,0,0
00 00:03:01.000,322,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=181200 lastwaittype=THREADPOOL,0,0,0,,0,0,0,98,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:22.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:20.000,0,0
00 00:03:00.000,323,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=180300 lastwaittype=THREADPOOL,0,0,0,,0,0,0,82,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:23.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:20.000,0,0
00 00:03:26.000,300,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=206000 lastwaittype=THREADPOOL,0,0,0,,0,0,0,198,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:00.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:25.000,0,0
00 00:03:25.000,301,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=205100 lastwaittype=THREADPOOL,0,0,0,,0,0,0,154,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:01.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:25.000,0,0
00 00:03:24.000,302,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=204200 lastwaittype=THREADPOOL,0,0,0,,0,0,0,70,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:02.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:25.000,0,0
00 00:03:23.000,303,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=203300 lastwaittype=THREADPOOL,0,0,0,,0,0,0,75,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:03.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:25.000,0,0
00 00:03:22.000,304,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=202400 lastwaittype=THREADPOOL,0,0,0,,0,0,0,101,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:04.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:25.000,0,0
00 00:03:21.000,305,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=201500 lastwaittype=THREADPOOL,0,0,0,,0,0,0,114,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:05.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:25.000,0,0
00 00:03:20.000,306,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=200600 lastwaittype=THREADPOOL,0,0,0,,0,0,0,134,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:06.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:25.000,0,0
00 00:03:19.000,307,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=199700 lastwaittype=THREADPOOL,0,0,0,,0,0,0,112,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:07.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:25.000,0,0
00 00:03:18.000,308,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=198800 lastwaittype=THREADPOOL,0,0,0,,0,0,0,147,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:08.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:25.000,0,0
00 00:03:17.000,309,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=197900 lastwaittype=THREADPOOL,0,0,0,,0,0,0,160,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:09.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:25.000,0,0
00 00:03:17.000,310,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=197000 lastwaittype=THREADPOOL,0,0,0,,0,0,0,150,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:10.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:25.000,0,0
00 00:03:16.000,311,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=196100 lastwaittype=THREADPOOL,0,0,0,,0,0,0,150,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:11.000,2026-04-11 03:14:00.000,0,2026-04-11 03:18:25.000,0,0
